"ROI_Norm_509","centile_10","centile_25","centile_50","centile_75","centile_90"
86.5338809034908,31198.2944854299,39888.1997121703,52287.0489580384,68374.1593355914,86867.9930547588
87.5338809034908,32023.203075926,40989.9447288777,53754.2109369942,70262.4153612901,89169.5007426093
88.5338809034908,32864.4188530523,42115.5369375962,55254.0030195868,72191.7936855189,91518.9442042607
89.5338809034908,33723.011547895,43266.4709849001,56788.4371298836,74164.8778142033,93919.492769455
90.5338809034908,34600.148108625,44444.3756249796,58359.705188869,76184.4821772683,96374.5961121339
91.5338809034908,35498.5700505618,45652.9146482084,59972.6767001243,78256.9106811151,98892.1007614788
92.5338809034908,36421.1417003555,46895.930024145,61632.4641713891,80388.7737700899,101480.209263075
93.5338809034908,37355.0766289635,48157.1086582328,63317.6893697763,82552.1331527751,104103.524352268
94.5338809034908,38288.0442530708,49420.6485282666,65007.6092477589,84719.925602068,106727.898709152
95.5338809034908,39217.2312104481,50682.970728646,66697.5297063316,86886.039962593,109345.692438293
96.5338809034908,40142.5970958667,51944.0675804631,68387.4501649042,89050.486826261,111956.991960952
