"ROI_701","centile_10","centile_25","centile_50","centile_75","centile_90"
66.5338809034908,1033339.27096641,1100842.50807402,1186787.02116497,1279493.15850299,1363208.58573298
67.5338809034908,1030342.58450173,1097599.51262051,1183523.96090763,1276242.15263459,1359721.2455896
68.5338809034908,1027299.16303776,1094294.61112292,1180219.10148896,1272973.2263604,1356199.63408544
69.5338809034908,1024166.12773009,1090879.67430165,1176825.45127136,1269641.07697464,1352592.41454014
70.5338809034908,1021106.99801054,1087545.61895017,1173511.95118044,1266387.99044613,1349071.88950907
71.5338809034908,1017978.38239549,1084127.31721573,1170127.39974122,1263079.99980276,1345479.96545323
72.5338809034908,1014841.30972803,1080696.74169818,1166734.0919934,1259767.73369103,1341879.20173004
73.5338809034908,1011704.55400362,1077265.32793762,1163339.83170523,1256454.71028478,1338275.93444805
74.5338809034908,1008575.65370804,1073843.16071278,1159951.16493444,1253143.29054321,1334675.23249551
75.5338809034908,1005461.87874966,1070439.99210043,1156574.49385595,1249835.89761984,1331082.18189478
76.5338809034908,1002369.90365822,1067064.78973056,1153215.7901426,1246534.9271439,1327501.66053461
77.5338809034908,999302.571711311,1063721.47210278,1149877.66531281,1243241.40762196,1323935.88834114
78.5338809034908,996260.686908142,1060411.26427925,1146560.92174155,1239955.60488109,1320385.62445419
79.5338809034908,993245.01933249,1057135.33734072,1143266.33457353,1236677.78803688,1316851.61012809
80.5338809034908,990255.920977263,1053894.18285833,1139994.41737334,1233408.45751203,1313334.54085928
81.5338809034908,987292.269883905,1050685.90663901,1136744.75601869,1230148.91093947,1309834.94027017
82.5338809034908,984352.659351954,1047508.14098148,1133516.73030619,1226900.56260959,1306353.24038475
83.5338809034908,981435.736280459,1044358.59632113,1130309.72188791,1223664.74534349,1302889.80980018
84.5338809034908,978540.078447297,1041235.09631341,1127122.82380923,1220442.03718546,1299444.44431811
85.5338809034908,975664.116311585,1038135.58639508,1123954.67503229,1217231.8897073,1296016.0867961
86.5338809034908,972806.296052488,1035058.05954266,1120803.88884243,1214033.64513603,1292603.60091471
87.5338809034908,969965.083701761,1032000.533972,1117669.08462254,1210846.63150265,1289205.8391923
88.5338809034908,967138.837604607,1028960.88009106,1114548.77571298,1207670.12329132,1285821.55432218
89.5338809034908,964325.848359524,1025936.87504734,1111441.40492481,1204503.35428709,1282449.42788009
90.5338809034908,961524.432142296,1022926.33012758,1108345.42771255,1201345.54777264,1279088.13770092
91.5338809034908,958733.532067085,1019927.75888895,1105259.98591443,1198196.59175854,1275737.11251877
92.5338809034908,955952.978226793,1016940.79157479,1102185.08028225,1195056.92286704,1272396.58154299
93.5338809034908,953178.570125139,1013960.9367945,1099115.85689327,1191921.29036233,1269060.92609476
94.5338809034908,950406.307250928,1010983.92745092,1096047.68219512,1188784.65727265,1265724.7688713
95.5338809034908,947635.271383908,1008008.77903621,1092979.50762666,1185645.90343424,1262386.90746315
96.5338809034908,944865.445893458,1005035.46720362,1089911.33305819,1182505.05404977,1259047.36035791
