"ROI_601","centile_10","centile_25","centile_50","centile_75","centile_90"
67.5338809034908,532912.201524402,575034.906397406,622585.66713803,669646.874396246,710528.76722109
68.5338809034908,529561.43527924,571737.377815775,619485.994710859,666635.786628297,707303.503980485
69.5338809034908,526495.227240988,568602.079780742,616467.043718347,663624.067718938,703961.807971823
70.5338809034908,523595.292017025,565624.341790813,613530.499267496,660620.625240997,700622.773039938
71.5338809034908,520972.118484979,562808.207513653,610674.097496187,657618.194305829,697181.564763974
72.5338809034908,518578.574586337,560148.869952067,607897.714724141,654622.230135483,693686.054373995
73.5338809034908,516413.188465264,557646.047356326,605200.135182514,651631.652784583,690138.720952735
74.5338809034908,514482.261335527,555302.458950183,602579.486167785,648641.240884284,686533.566729233
75.5338809034908,512791.550928302,553120.552493883,600033.900132393,645646.076193149,682865.129978816
76.5338809034908,511343.241877908,551100.570310809,597560.68937258,642641.738775463,679129.553027756
77.5338809034908,510116.780321363,549227.058991236,595149.23978035,639623.127956313,675327.993695086
78.5338809034908,509079.501476156,547476.243448586,592784.807212618,636584.772719726,671463.946393611
79.5338809034908,508198.637641128,545824.396418893,590452.84314817,633521.335520916,667540.668501098
80.5338809034908,507442.564601626,544249.906274239,588141.776485913,630431.075126046,663565.38006123
81.5338809034908,506783.548621493,542738.373402599,585850.244365947,627325.076317938,659560.479089708
82.5338809034908,506195.806212295,541277.460900103,583579.191556363,624216.770029471,655550.371181554
83.5338809034908,505655.132775359,539855.483060918,581329.534664088,621118.760573837,651557.508250163
84.5338809034908,505144.153932326,538463.781266962,579101.384908208,618039.181712445,647596.551825939
85.5338809034908,504654.685146729,537097.799402631,576893.609989737,614979.932244332,643671.739224464
86.5338809034908,504179.678900926,535753.462771254,574704.985865084,611942.259341138,639786.079504093
87.5338809034908,503712.357466071,534426.711212363,572534.186241167,608927.17459212,635942.104478236
88.5338809034908,503244.601113865,533111.790167572,570378.286861882,605934.153162397,632140.476919299
89.5338809034908,502767.503085908,531801.85501432,568233.247387422,602961.508826979,628380.43077382
90.5338809034908,502272.585019102,530490.284889337,566095.046123024,600007.373516296,624660.862618497
91.5338809034908,501751.213311232,529170.787926294,563960.816992502,597071.776866239,620982.935923617
92.5338809034908,501199.29525506,527841.090679177,561831.093181558,594157.586213919,617350.284701327
93.5338809034908,500630.91607654,526508.663583211,559703.88653471,591254.057507662,613746.704352404
94.5338809034908,500059.362105875,525180.380958751,557577.144445046,588350.911816828,610156.669869356
95.5338809034908,499487.099426817,523857.291768394,555450.402412835,585446.18018782,606576.698265726
96.5338809034908,498913.477243554,522538.792407112,553323.660380623,582540.266692637,603006.774628196
