"ROI_48","centile_10","centile_25","centile_50","centile_75","centile_90"
68.5338809034908,3041.62135673836,3273.25582936623,3539.8562398521,3816.12851916731,4073.00963292841
69.5338809034908,3022.15395804405,3253.36304858072,3519.29993848741,3794.69371875929,4050.58898046594
70.5338809034908,3004.74255676059,3235.67459626392,3501.11771527428,3775.80847111382,4030.881189151
71.5338809034908,2986.43109725121,3217.01356546886,3481.87871683083,3755.77902282325,4009.94827898461
72.5338809034908,2968.33999650808,3198.58450681845,3462.88420661652,3736.00674093077,3989.28459825777
73.5338809034908,2950.55321863685,3180.47810105345,3444.23253961865,3716.59788119812,3969.00370729952
74.5338809034908,2933.13595277464,3162.76490523661,3426.00037952145,3697.63536739399,3949.19429498907
75.5338809034908,2916.15088239407,3145.51287247433,3408.2616558704,3679.19923630582,3929.94200576379
76.5338809034908,2899.65568782309,3128.78465492673,3391.08463877548,3661.36347744604,3911.32606234421
77.5338809034908,2883.67376905003,3112.60599889506,3374.49767218941,3644.15902681421,3893.37972885679
78.5338809034908,2868.21028749025,3096.98300184641,3358.50783033026,3627.59387423811,3876.11176790534
79.5338809034908,2853.27022576806,3081.92158355406,3343.12200654693,3611.6758214391,3859.53074437991
80.5338809034908,2838.85637199328,3067.42530907172,3328.34455211226,3596.40993159448,3843.64230052002
81.5338809034908,2824.9635300516,3053.4891296442,3314.17048236909,3581.79118723043,3828.44130918466
82.5338809034908,2811.58490867605,3040.10627298479,3300.59294077164,3567.81254551139,3813.92047598896
83.5338809034908,2798.71372898241,3027.26997810909,3287.60507919908,3554.46696822135,3800.07250750986
84.5338809034908,2786.32731983211,3014.95628457602,3275.18136052408,3541.72720152841,3786.86849052764
85.5338809034908,2774.37818731209,3003.11433385606,3263.26699189171,3529.53432660564,3774.24563642559
86.5338809034908,2762.81755749941,2991.69181444342,3251.80554083468,3517.82760548401,3762.13918278403
87.5338809034908,2751.5970829274,2980.6368066663,3240.74093814095,3506.54664635135,3750.48470844142
88.5338809034908,2740.66285938123,2969.89129792274,3230.01042428735,3495.62376944131,3739.20996713097
89.5338809034908,2729.9572952783,2959.39319680078,3219.54673025437,3484.98636051229,3728.23740128123
90.5338809034908,2719.42350848324,2949.08109307713,3209.28325102196,3474.56246787275,3717.49012843497
91.5338809034908,2709.0128296091,2938.90253184401,3199.16319541993,3464.29084712614,3706.90280695205
92.5338809034908,2698.69947465593,2928.82984192283,3189.15671626542,3454.1394104823,3696.44128672896
93.5338809034908,2688.44023052523,2918.81501048857,3179.21031349359,3444.04903255004,3686.04127492425
94.5338809034908,2678.19572090282,2908.81416785055,3169.2749981655,3433.96549589594,3675.64376805976
95.5338809034908,2667.9570458376,2898.81739336635,3159.33968420858,3423.87653534045,3665.2354373177
96.5338809034908,2657.72420599576,2888.82468948856,3149.40437025166,3413.78215760099,3654.8163149933
