ROI,Age,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
H_MUSE_Volume_108,44,0.0015813462074233,0.00171192958195323,0.0019489315394102,0.00224176614843577,0.00256816934933974,0.00289289315323019,0.00310214542195588
H_MUSE_Volume_108,45,0.00158785490020075,0.0017177216074193,0.00195308238772683,0.00224333598356213,0.00256621493630403,0.00288682330483146,0.00309312849124705
H_MUSE_Volume_108,46,0.00159419626490943,0.00172337593636651,0.00195716384973832,0.00224494633289482,0.00256445600162035,0.00288113613079513,0.00308463186253349
H_MUSE_Volume_108,47,0.00160021579196452,0.00172873978890193,0.00196102741615832,0.00224645538277643,0.00256275928858091,0.00287570739559969,0.00307653715099533
H_MUSE_Volume_108,48,0.00160574788658369,0.00173364921901306,0.00196451319966573,0.00224770955874475,0.00256097919983752,0.00287039980001216,0.00306871237352442
H_MUSE_Volume_108,49,0.00161062330895499,0.00173793625960352,0.00196745644768907,0.00224854911564825,0.00255896221285148,0.00286506610636912,0.00306101418957881
H_MUSE_Volume_108,50,0.00161465136589361,0.00174140811147176,0.00196966115270698,0.00224877467247175,0.00255650534775176,0.00285949943856571,0.00305323287868977
H_MUSE_Volume_108,51,0.0016176323510077,0.00174386166801138,0.00197091854195634,0.00224817088480155,0.00255338593369178,0.00285346939612734,0.00304513267797403
H_MUSE_Volume_108,52,0.00161936833906835,0.00174509567238474,0.00197102179074728,0.00224652444348192,0.00254938340835376,0.00284674775693194,0.00303648005564563
H_MUSE_Volume_108,53,0.00161970306145207,0.00174494889083139,0.00196980057827613,0.00224365337819738,0.0025443019445602,0.00283912376366269,0.00302705395743923
H_MUSE_Volume_108,54,0.00161852664576463,0.00174330463173278,0.00196712522177609,0.0022394107558486,0.00253797372648618,0.00283040705261623,0.00301664855087013
H_MUSE_Volume_108,55,0.00161573436654979,0.00174005128680106,0.00196287108853741,0.00223365480558812,0.00253023643239067,0.00282041330453713,0.00300506451956862
H_MUSE_Volume_108,56,0.00161124703880891,0.00173510579799411,0.00195694774615859,0.00222628523371767,0.00252097766659265,0.00280901684557393,0.00299216696275266
H_MUSE_Volume_108,57,0.00160505459531635,0.00172846310160528,0.00194935917585222,0.00221731689170189,0.00251022373912176,0.00279625452028421,0.00297799900582084
H_MUSE_Volume_108,58,0.00159716289342737,0.00172013559215045,0.00194012965644122,0.00220678851691271,0.00249802892914165,0.0027821952780781,0.00296263857886058
H_MUSE_Volume_108,59,0.0015875923632686,0.00171015023965569,0.0019292979819037,0.00219475319176195,0.00248446157556115,0.0027669217704547,0.00294617705468424
H_MUSE_Volume_108,60,0.00157646757495547,0.00169863929728103,0.00191700956011475,0.00218137116471939,0.00246969666704651,0.00275062184306876,0.00292880965163953
H_MUSE_Volume_108,61,0.00156396736645603,0.00168578980138623,0.0019034651702984,0.00216685828307424,0.00245396454215859,0.00273353804017139,0.00291078569718704
H_MUSE_Volume_108,62,0.00155026881854073,0.00167178677743146,0.00188886319410636,0.00215142763940315,0.00243749253058976,0.00271590978366612,0.00289235139272579
H_MUSE_Volume_108,63,0.00153556150621751,0.00165682314133624,0.00187340111788862,0.0021352799847115,0.0024204823037363,0.00269793717315785,0.0028737046506017
H_MUSE_Volume_108,64,0.00152005351954196,0.00164110391042836,0.00185727625031565,0.00211859985035224,0.00240310061788134,0.00267976619322417,0.00285497666419773
H_MUSE_Volume_108,65,0.00150394960331119,0.00162483027138813,0.0018406812204018,0.00210156612139573,0.00238550763854525,0.00266153545225594,0.0028362908293446
H_MUSE_Volume_108,66,0.00148745572412869,0.00160820327083796,0.00182380593019087,0.00208435163419014,0.00236785370723492,0.00264336996933821,0.00281775454228993
H_MUSE_Volume_108,67,0.00147079885976716,0.00159143949338568,0.00180684522134676,0.00206712018407392,0.00235026373828213,0.00262535246563106,0.00279942182001206
H_MUSE_Volume_108,68,0.0014542070698735,0.00157475528143686,0.00178999112183565,0.00205002939375407,0.00233285262428098,0.00260755179559917,0.00278133035583975
H_MUSE_Volume_108,69,0.00143790331212785,0.00155836185741135,0.00177343048749861,0.00203323167788101,0.00231573011078,0.0025900318725286,0.00276351312103621
H_MUSE_Volume_108,70,0.00142210953390604,0.00154246860937458,0.00175734672148174,0.00201687388858403,0.00229899800122913,0.00257284634954415,0.00274599138153923
H_MUSE_Volume_108,71,0.00140704570088111,0.00152728236659601,0.0017419195462626,0.00200109777438291,0.0022827514594475,0.00255604082641542,0.00272877751561465
H_MUSE_Volume_108,72,0.00139292638276019,0.00151300460487249,0.0017273234554191,0.00198604014623158,0.00226708125940304,0.00253965730853793,0.00271188095248665
H_MUSE_Volume_108,73,0.00137987785208313,0.00149975226763916,0.00171365643867935,0.00197177296460824,0.00225202808070431,0.00252370383052584,0.00269528815907452
H_MUSE_Volume_108,74,0.00136786975946955,0.00148749262017877,0.00170088156449731,0.0019582545328271,0.00223754562436406,0.00250813032874729,0.00267894708229508
H_MUSE_Volume_108,75,0.00135685637763072,0.00147617829501329,0.00168894893983104,0.00194543270808372,0.00222358039028798,0.00249288310973363,0.00266280448011058
H_MUSE_Volume_108,76,0.00134677554506644,0.00146574564384553,0.00167779294629101,0.0019332406970387,0.00221006580275053,0.00247789726081662,0.00264679720416091
H_MUSE_Volume_108,77,0.00133747134556327,0.00145603810064794,0.00166725761597046,0.00192152598336643,0.00219685611926068,0.00246303630098064,0.00263079587048328
H_MUSE_Volume_108,78,0.00132875956084709,0.00144687114873303,0.00165716001525489,0.00191011075651205,0.00218378256899309,0.00244814325332409,0.00261465233124362
H_MUSE_Volume_108,79,0.00132046250862141,0.00143806696381839,0.00164732415274359,0.00189882437406195,0.00217068367471107,0.00243306841990585,0.0025982256345494
H_MUSE_Volume_108,80,0.00131246006361948,0.00142950625092282,0.00163763385365834,0.0018875568951056,0.00215745890745253,0.00241772267235378,0.00258143487806689
H_MUSE_Volume_108,81,0.00130468324051024,0.00142112171506628,0.00162802607329797,0.00187625227273416,0.00214406182674516,0.00240207061438461,0.00256425242047124
H_MUSE_Volume_108,82,0.00129706600740093,0.00141284911611384,0.0016184409652502,0.00186485775619129,0.00213044929109835,0.00238608004341621,0.00254665369200724
H_MUSE_Volume_108,83,0.00128956347399776,0.00140464645248016,0.00160884276016683,0.00185334669917227,0.00211660624481551,0.00236974856078508,0.00252864491572816
H_MUSE_Volume_108,84,0.00128217979699604,0.00139652328078351,0.00159925147818828,0.00184175297427376,0.00210258288081799,0.00235314324874088,0.0025103043079717
H_MUSE_Volume_108,85,0.00127492595890721,0.00138849629772921,0.00158969476185311,0.00183011852862062,0.00208843780447422,0.00233633978650332,0.0024917187300665
H_MUSE_Volume_108,86,0.0012678126561973,0.00138058108591767,0.0015801975475201,0.001818480506986,0.00207422235189084,0.00231940402495002,0.00247296352193726
H_MUSE_Volume_108,87,0.00126085113087559,0.00137278825025967,0.0015707694587237,0.00180684761073711,0.00205994452158978,0.0023023435402503,0.00245404610666629
H_MUSE_Volume_108,88,0.00125405252886126,0.00136512593474036,0.00156141328148928,0.0017952162139489,0.00204559383044344,0.00228514131567412,0.00243494539639426
H_MUSE_Volume_108,89,0.00124742674441013,0.00135760126142711,0.00155213126584556,0.00178358284812417,0.00203116081168596,0.00226778226823103,0.00241564285236152
H_MUSE_Volume_108,90,0.00124096227644832,0.00135020457072386,0.00154291764644155,0.00177194731972105,0.0020166521943936,0.0022502805328038,0.00239615757746876
H_MUSE_Volume_108,91,0.00123462348024365,0.00134290734268171,0.00153375773421899,0.00176031315915138,0.00200209274861022,0.00223268258051253,0.00237655019837165
H_MUSE_Volume_108,92,0.00122837432156022,0.00133568084958305,0.00152463686076627,0.0017486840343345,0.00198750732409871,0.00221503473704694,0.00235688097474969
H_MUSE_Volume_108,93,0.00122218494419404,0.00132850180092721,0.00151554426720755,0.00173706537830737,0.00197291989602408,0.00219737963521018,0.00233720457971965
H_MUSE_Volume_108,94,0.00121604269610961,0.00132136204594568,0.00150648030662875,0.00172546840099744,0.00195835396350881,0.00217975300973134,0.00231756458199803
H_MUSE_Volume_108,95,0.00120993867171719,0.00131425669058846,0.00149744759594655,0.00171390520749783,0.00194383226265732,0.00216218808513113,0.00229800087669633
H_MUSE_Volume_108,96,0.00120386342209095,0.00130717996325155,0.00148844720742954,0.00170238544990244,0.00192937398412122,0.00214471339416522,0.00227854790549288
H_MUSE_Volume_108,97,0.00119781696012097,0.0013001346691631,0.0014794870531451,0.00169092330952774,0.00191500013542275,0.00212735650150951,0.00225923731969436
H_MUSE_Volume_109,21,0.00175853758285573,0.00184836966888683,0.00202340922718309,0.00226659256842846,0.00258458387547826,0.00296935958400782,0.00326711667160245
H_MUSE_Volume_109,22,0.00175686751114914,0.00184748531099632,0.00202377223634651,0.00226796739563041,0.00258580798163221,0.00296784787714051,0.00326137020603045
H_MUSE_Volume_109,23,0.00175516124846598,0.00184657789907427,0.00202412846397691,0.0022693420002003,0.00258703154143353,0.00296637591361286,0.00325577921054518
H_MUSE_Volume_109,24,0.00175341805976316,0.00184564704892924,0.0020244778815877,0.00227071648553604,0.00258825482507798,0.0029649435208247,0.00325033971315361
H_MUSE_Volume_109,25,0.00175163717775331,0.00184469235352667,0.00202482043882942,0.00227209091220188,0.0025894779916607,0.00296355021673573,0.00324504724876249
H_MUSE_Volume_109,26,0.00174981780503535,0.00184371338667551,0.00202515607044304,0.00227346531269937,0.00259070112827396,0.00296219533225265,0.00323989713153017
H_MUSE_Volume_109,27,0.00174795911550972,0.00184270970580558,0.00202548470164039,0.00227483970278646,0.00259192427945677,0.00296087810093399,0.00323488464729415
H_MUSE_Volume_109,28,0.00174606025502037,0.00184168085376914,0.00202580625182427,0.00227621408925086,0.00259314746712609,0.00295959771811739,0.00323000517435009
H_MUSE_Volume_109,29,0.00174412034130174,0.00184062635977741,0.00202612063685724,0.00227758847463822,0.00259437070254762,0.00295835337538192,0.00322525424826126
H_MUSE_Volume_109,30,0.00174213846338918,0.00183954573968737,0.002026427770258,0.00227896285975978,0.00259559399261386,0.00295714427784837,0.00322062758881371
H_MUSE_Volume_109,31,0.00174011368066668,0.00183843849587258,0.00202672756372829,0.00228033724482877,0.00259681734266142,0.00295596965128254,0.00321612110517931
H_MUSE_Volume_109,32,0.00173804502169151,0.00183730411686584,0.00202701992733111,0.00228171162988978,0.00259804075752643,0.00295482874411981,0.00321173089074419
H_MUSE_Volume_109,33,0.00173593228534299,0.00183614296126314,0.0020273058113829,0.00228308726871138,0.00259926575702204,0.00295372263202066,0.00320745522220247
H_MUSE_Volume_109,34,0.00173377842062661,0.00183495889192892,0.00202759032495426,0.00228447043010174,0.0026004999164424,0.00295265960190923,0.00320330051623388
H_MUSE_Volume_109,35,0.00173158773523104,0.00183375721405777,0.00202788015917656,0.00228586914395704,0.00260175280715628,0.00295165024623277,0.00319927585539468
H_MUSE_Volume_109,36,0.00172936709674751,0.00183254567115052,0.00202818423122846,0.00228729346948261,0.00260303596784787,0.002950707331286,0.00319539292555643
H_MUSE_Volume_109,37,0.00172712516496736,0.00183133383924688,0.00202851337195773,0.0022887555307761,0.00260436327149643,0.00294984636587696,0.00319166659145089
H_MUSE_Volume_109,38,0.0017248747294522,0.00183013564064246,0.00202888320321064,0.00229027293309155,0.00260575507651392,0.00294909064335272,0.00318812060201714
H_MUSE_Volume_109,39,0.0017226294964322,0.00182896599985618,0.00202931048384893,0.00229186456490251,0.00260723314315911,0.0029484648817763,0.00318478013286371
H_MUSE_Volume_109,40,0.00172041236893058,0.00182784955349484,0.00202982267346864,0.00229356137438208,0.00260883301507925,0.00294800953450794,0.00318168755274385
H_MUSE_Volume_109,41,0.00171825124777953,0.00182681624452876,0.00203045311814486,0.00229540097537584,0.00261059784815199,0.00294777366378686,0.00317889455669197
H_MUSE_Volume_109,42,0.00171616368292115,0.00182588524212865,0.00203122349290739,0.00229740794823112,0.00261255582092375,0.00294778883503817,0.00317643339322635
H_MUSE_Volume_109,43,0.00171415586701374,0.00182506386654367,0.00203214259147546,0.00229959245263287,0.00261471855896993,0.00294806740438353,0.00317431511731145
H_MUSE_Volume_109,44,0.00171220421554155,0.0018243282596347,0.00203318515948674,0.00230192642164686,0.0026170538483768,0.00294857114717406,0.0031724952302814
H_MUSE_Volume_109,45,0.00171028655940737,0.00182365604122333,0.00203432751715715,0.00230438351181321,0.00261953147242833,0.00294926432082945,0.00317093225895719
H_MUSE_Volume_109,46,0.00170834896234137,0.00182299129510065,0.00203550897160856,0.00230689560170117,0.00262207349181604,0.00295005687069407,0.00316952587079408
H_MUSE_Volume_109,47,0.00170626593080762,0.0018222024572185,0.00203658521533761,0.00230930012356883,0.00262449409966457,0.00295073606601772,0.0031680427843366
H_MUSE_Volume_109,48,0.001703902454307,0.00182114766928396,0.0020374001714944,0.00231142092711418,0.00262659207491181,0.002951072362308,0.00316623239253086
H_MUSE_Volume_109,49,0.00170112249344289,0.00181968362074504,0.00203779558543453,0.00231307901840465,0.00262816312097122,0.00295083368212747,0.00316384247412211
H_MUSE_Volume_109,50,0.00169778077262961,0.00181765628914476,0.00203760004919019,0.00231407983399981,0.00262898568748128,0.00294977030671002,0.00316060374109318
H_MUSE_Volume_109,51,0.0016937292185258,0.00181490802324157,0.00203663718996896,0.00231422264961883,0.00262883147572269,0.00294762609060102,0.00315624124712765
H_MUSE_Volume_109,52,0.00168882346067736,0.00181128456827493,0.00203473363393858,0.00231330966702596,0.00262747569085787,0.00294414972449669,0.00315048618962964
H_MUSE_Volume_109,53,0.0016829714478087,0.00180668456179216,0.00203177135017493,0.00231120414738789,0.00262476459948003,0.00293917475170441,0.00314316556073464
H_MUSE_Volume_109,54,0.00167613877160575,0.00180106486954648,0.002027693302174,0.0023078367927751,0.00262062285251434,0.00293262761467876,0.0031342103917121
H_MUSE_Volume_109,55,0.00166829703502822,0.00179438796566062,0.00202244783091741,0.00230314407316199,0.00261498171601138,0.00292444210618706,0.00312355926969346
H_MUSE_Volume_109,56,0.00165944664398124,0.00178664560696224,0.00201601435382117,0.00229709710343568,0.00260781228159309,0.00291459767123725,0.00311120033125905
H_MUSE_Volume_109,57,0.00164966676849271,0.00177791063229369,0.00200845949321707,0.00228976470199446,0.00259919805261127,0.00290320314484021,0.00309726299808864
H_MUSE_Volume_109,58,0.00163905255339378,0.00176827189125636,0.00199986683166415,0.00228123476782317,0.0025892442823524,0.00289039128685927,0.00308190151323372
H_MUSE_Volume_109,59,0.00162770402797343,0.00175782303876702,0.00199032519086165,0.00227160132380249,0.00257806288070927,0.00287630087898182,0.00306527493661115
H_MUSE_Volume_109,60,0.00161575428488814,0.00174669410511123,0.00197996573748457,0.00226100741839862,0.00256582059601374,0.00286112917439743,0.00304760194221886
H_MUSE_Volume_109,61,0.00160335287873316,0.00173503333818652,0.00196894114166061,0.00224962123460399,0.00255271215914432,0.00284510266995345,0.00302913042002066
H_MUSE_Volume_109,62,0.00159064742164688,0.00172298688501848,0.00195740203671743,0.00223760900170676,0.00253892983342773,0.00282844398330117,0.00301010300419735
H_MUSE_Volume_109,63,0.00157777631585655,0.00171069346382456,0.00194549389360799,0.00222513255454792,0.00252465957350215,0.00281136482438509,0.0029907472203751
H_MUSE_Volume_109,64,0.00156486529377257,0.00169828192751058,0.00193335566592792,0.00221234828018745,0.00251007943355679,0.00279406334727948,0.00297127201213205
H_MUSE_Volume_109,65,0.00155203591183297,0.0016858772957222,0.00192112288773108,0.00219940913907018,0.00249536340372392,0.00277673260473583,0.00295188050032545
H_MUSE_Volume_109,66,0.00153939055564176,0.00167358454748435,0.00190890926288666,0.00218644359010708,0.00248065750431567,0.00275953399223412,0.002932741799675
H_MUSE_Volume_109,67,0.0015269664370128,0.00166143962141962,0.00189675187690148,0.00217349321739565,0.00246600861069459,0.00274251709895763,0.00291390500962031
H_MUSE_Volume_109,68,0.00151478410729871,0.00164946095143046,0.00188466853858964,0.00216057778683883,0.0024514387321779,0.00272570369907629,0.0028953896920614
H_MUSE_Volume_109,69,0.00150286259524081,0.00163766546361104,0.00187267547728279,0.00214771528948979,0.00243696794743872,0.00270911378509484,0.00287721398248537
H_MUSE_Volume_109,70,0.00149121108831202,0.00162605823262029,0.00186077406673235,0.0021349061634478,0.00242259700587244,0.00269274750440362,0.0028593764917808
H_MUSE_Volume_109,71,0.00147983204736228,0.0016146362498439,0.00184895554643133,0.00212213885377125,0.00240831345753864,0.00267659152372759,0.00284186265964098
H_MUSE_Volume_109,72,0.00146872748516174,0.00160339629623357,0.00183721115609338,0.00210940185002062,0.00239410491886512,0.00266063278359027,0.00282465850271601
H_MUSE_Volume_109,73,0.00145789411937491,0.00159233267253613,0.00182553285901533,0.00209668575206025,0.00237996033149555,0.00264485714171325,0.00280774681651797
H_MUSE_Volume_109,74,0.00144731901161022,0.00158143505256061,0.00181391372799882,0.00208398475883698,0.00236587075599144,0.00262924800332913,0.00279110381219794
H_MUSE_Volume_109,75,0.00143698757583892,0.00157069239238527,0.0018023470278258,0.00207129358067367,0.00235182768875464,0.00261378909235445,0.00277470603623102
H_MUSE_Volume_109,76,0.00142687103983512,0.00156008018260573,0.00179081265642301,0.00205859226057852,0.00233780545088479,0.00259844390518535,0.00275850770963148
H_MUSE_Volume_109,77,0.0014168677626995,0.00154950319334272,0.00177921906012627,0.0020457822378664,0.00232368599944726,0.00258306563357166,0.00274233953871723
H_MUSE_Volume_109,78,0.00140685362805052,0.00153884461617077,0.00176745306886407,0.00203274115467228,0.00230932322047037,0.00256747390084476,0.0027259946758774
H_MUSE_Volume_109,79,0.00139670980156845,0.00152799324840435,0.00175540765514338,0.00201935350145385,0.00229457880454962,0.00255149731639954,0.00270927614949605
H_MUSE_Volume_109,80,0.00138637351664113,0.0015168966496887,0.00174304039994138,0.00200557694122408,0.00227939845591678,0.00253506027614857,0.00269209075502268
H_MUSE_Volume_109,81,0.00137583169491295,0.00150555436490689,0.00173036598200235,0.00199143383704657,0.00226380225189318,0.00251817205445454,0.0026744372765615
H_MUSE_Volume_109,82,0.00136507333477739,0.00149396791364044,0.00171740104181339,0.0019769487149013,0.00224781284235316,0.00250084503049905,0.00265631799048526
H_MUSE_Volume_109,83,0.00135410458090049,0.00148215501275895,0.00170417802785241,0.00196216327508676,0.00223147334636,0.00248311668428986,0.00263776380423137
H_MUSE_Volume_109,84,0.0013429720205627,0.00147017184067213,0.00169076721816475,0.00194716042680233,0.00221487590639986,0.00246508442874372,0.00261887386654599
H_MUSE_Volume_109,85,0.00133172682487721,0.00145807867992008,0.00167724262937304,0.00193202707229076,0.00219811762628996,0.00244685213048727,0.00259975495706004
H_MUSE_Volume_109,86,0.00132041716852425,0.00144593196022072,0.00166367323943048,0.00191684413640935,0.00218128911102236,0.00242851705674935,0.00258050736644869
H_MUSE_Volume_109,87,0.00130907992213053,0.00143377196767709,0.0016501053024924,0.00190166485781842,0.00216445092399979,0.00241014663065368,0.00256120273617348
H_MUSE_Volume_109,88,0.00129774650951558,0.00142163141173135,0.00163657457825063,0.00188652974680941,0.00214764979432218,0.00239179445499739,0.00254189936693844
H_MUSE_Volume_109,89,0.00128644711921553,0.00140954168220826,0.00162311535104115,0.00187147765191882,0.00213093059856431,0.00237351211215982,0.00252265344291114
H_MUSE_Volume_109,90,0.0012752046609731,0.00139752559914777,0.00160975138583834,0.00185653507078969,0.00211432441330887,0.00235533642791996,0.00250350598315493
H_MUSE_Volume_109,91,0.00126403399272996,0.00138559645384583,0.00159649469722061,0.00184171467438859,0.0020978468552796,0.0023372876972699,0.00248448102197793
H_MUSE_Volume_109,92,0.00125294912428978,0.00137376662870472,0.00158335627927713,0.00182702797431555,0.00208151222683227,0.00231938474698083,0.00246560102664775
H_MUSE_Volume_109,93,0.00124196095670001,0.00136204539666841,0.00157034387738996,0.00181248286540763,0.00206533061000604,0.00230164143142886,0.00244688294495008
H_MUSE_Volume_109,94,0.00123107143498474,0.0013504330261542,0.00155745576194308,0.00179807664719815,0.00204929971691105,0.00228405706199688,0.00242832761538453
H_MUSE_Volume_109,95,0.00122028075311219,0.00133892804754523,0.00154468840169557,0.00178380461351492,0.00203341490088044,0.00226662814010672,0.00240993273408821
H_MUSE_Volume_109,96,0.00120958678998759,0.00132752649858772,0.00153203543632704,0.00176965879287567,0.0020176677433224,0.00224934687554801,0.00239169136444728
H_MUSE_Volume_109,97,0.00119899333990607,0.00131623193782393,0.00151950034394034,0.00175564305517296,0.00200206303227232,0.00223221934514813,0.0023736105676544
H_MUSE_Volume_47,21,0.00270094966362827,0.00275406439119196,0.00285055072085043,0.00297170045890229,0.00311193280367167,0.00325987627146315,0.00336121066497802
H_MUSE_Volume_47,22,0.00269590168830143,0.00274974853677258,0.00284741278557521,0.00296976687135646,0.00311100791167466,0.00325955103187596,0.003361006896469
H_MUSE_Volume_47,23,0.00269080769020135,0.00274540449587979,0.00284426693010715,0.00296783328378085,0.00311007535855937,0.00325919954833599,0.00336076285999574
H_MUSE_Volume_47,24,0.00268566431444521,0.00274103033105129,0.00284111259997756,0.00296589969619235,0.00310913556039153,0.00325882373634973,0.00336048259919624
H_MUSE_Volume_47,25,0.00268046759196635,0.0027366237557306,0.00283794913680769,0.00296396610859868,0.00310818905506939,0.003258425976191,0.00336017103560452
H_MUSE_Volume_47,26,0.00267521274063303,0.00273218202070728,0.00283477574378341,0.00296203252100311,0.00310723654265614,0.00325800926500868,0.00335983425874292
H_MUSE_Volume_47,27,0.00266989387940508,0.00272770175091334,0.00283159143601679,0.00296009893340688,0.00310627894342013,0.00325757743629426,0.00335947994548783
H_MUSE_Volume_47,28,0.00266450360726254,0.00272317870507676,0.00282839496744747,0.00295816534581044,0.00310531748337625,0.0032571354841146,0.00335911798069956
H_MUSE_Volume_47,29,0.0026590323653456,0.00271860741181163,0.00282518472021433,0.00295623175821395,0.0031043538238355,0.00325669005527864,0.00335876140086757
H_MUSE_Volume_47,30,0.00265346743917207,0.00271398060077629,0.00282195853187804,0.00295429817061744,0.00310339026384936,0.00325625022022354,0.00335842787465504
H_MUSE_Volume_47,31,0.00264779133847484,0.00270928827990819,0.00281871341550784,0.00295236458302093,0.00310243006834263,0.00325582872560811,0.00335814211300244
H_MUSE_Volume_47,32,0.00264197904795163,0.00270451617156605,0.00281544508613485,0.00295043099542441,0.00310147802346417,0.00325544412016215,0.00335793996794991
H_MUSE_Volume_47,33,0.00263599323795159,0.00269964013622917,0.0028121416960958,0.00294849103186192,0.00310053391928884,0.00325511295496222,0.0033578586492932
H_MUSE_Volume_47,34,0.00262979418191858,0.00269462338001176,0.00280876932991962,0.00294651281250354,0.00309956782120339,0.003254806486205,0.00335786893225185
H_MUSE_Volume_47,35,0.0026233675041676,0.00268944285527293,0.00280529647955683,0.00294446113559011,0.0030985393805698,0.00325446707225342,0.0033578900026342
H_MUSE_Volume_47,36,0.00261668587907452,0.0026840755851875,0.00280170222915882,0.0029423130155093,0.00309742243818227,0.0032540674675319,0.00335789587271604
H_MUSE_Volume_47,37,0.00260970240553989,0.00267848882402748,0.00279796444390205,0.00294004720900718,0.00309619619304987,0.00325359860421322,0.00335789579205366
H_MUSE_Volume_47,38,0.00260238966313152,0.00267265919602538,0.00279406066945374,0.0029376378384808,0.00309483002399321,0.00325302611170467,0.00335785380749981
H_MUSE_Volume_47,39,0.002594718187555,0.00266656354825456,0.00278996980461172,0.00293505954500199,0.00309329296168146,0.00325231678588229,0.00335773840929385
H_MUSE_Volume_47,40,0.00258667546409585,0.00266019143723403,0.002785675978624,0.00293228341565578,0.00309154042174438,0.00325141229029233,0.00335748420827775
H_MUSE_Volume_47,41,0.00257825527517365,0.00265353631949287,0.00278116338329039,0.00292927680010102,0.0030895201479202,0.00325024182376789,0.00335700932212938
H_MUSE_Volume_47,42,0.00256946941167851,0.00264660764919151,0.00277642998750067,0.0029260199237546,0.0030871924363095,0.0032487457698884,0.00335624093087206
H_MUSE_Volume_47,43,0.00256034797968694,0.00263943105792486,0.00277148780515866,0.00292250652861836,0.00308453129645925,0.00324687741640196,0.00335511736633477
H_MUSE_Volume_47,44,0.00255096419229798,0.00263207154509764,0.00276638520541423,0.0029187667383673,0.00308154818993008,0.00324462650163221,0.00335361042072918
H_MUSE_Volume_47,45,0.00254140116318669,0.00262459898044087,0.00276117059878957,0.0029148286447132,0.00307825101287631,0.00324197520229136,0.00335167911203277
H_MUSE_Volume_47,46,0.0025317669658469,0.00261709667375976,0.00275589501659585,0.0029107178414213,0.00307464048951417,0.00323888777374732,0.00334925134739284
H_MUSE_Volume_47,47,0.00252221796711158,0.00260967333104074,0.0027506139425823,0.00290645441957945,0.00307070224460597,0.00323529162438301,0.00334619178344404
H_MUSE_Volume_47,48,0.00251294843387425,0.00260245714312244,0.00274538734391163,0.00290205764442435,0.00306641678493707,0.00323109678198004,0.00334233139639717
H_MUSE_Volume_47,49,0.0025041841513868,0.00259559074812738,0.00274027787648819,0.00289754791040247,0.00306176581723574,0.00322620826467196,0.0033374854455143
H_MUSE_Volume_47,50,0.00249616021175971,0.00258921320478831,0.00273534345815841,0.00289295369777891,0.00305675528461122,0.00322056527064413,0.00333150353672184
H_MUSE_Volume_47,51,0.00248911876813012,0.00258346207185704,0.00273063919608762,0.00288830668775602,0.00305140203767134,0.00321412485915614,0.00332425746472827
H_MUSE_Volume_47,52,0.00248328672221178,0.00257846367414161,0.0027262150418108,0.00288363759489393,0.00304572698345106,0.00320686136061979,0.00331565421790885
H_MUSE_Volume_47,53,0.00247868894576498,0.00257421296718864,0.00272205872796157,0.00287895558434337,0.00303977201690532,0.00319885151824536,0.00330579622936207
H_MUSE_Volume_47,54,0.00247511145170621,0.00257055376193316,0.00271808903116599,0.00287424634407694,0.00303360099369561,0.00319027991099378,0.00329499082131654
H_MUSE_Volume_47,55,0.00247228163683493,0.00256729928812176,0.00271421615822578,0.00286949444467661,0.00302728125852609,0.00318134664425109,0.00328357634188984
H_MUSE_Volume_47,56,0.0024697915658029,0.00256417680280635,0.00271030798126491,0.00286466323416152,0.00302087725078525,0.00317228213275396,0.00327195675920148
H_MUSE_Volume_47,57,0.00246693033635953,0.00256070684262756,0.00270611728845489,0.00285965268230501,0.00301443847991662,0.00316338103804494,0.00326067936569411
H_MUSE_Volume_47,58,0.00246300326399252,0.00255641094494149,0.00270138757642627,0.00285435167299586,0.00300799690482622,0.00315489060709195,0.00325020048360133
H_MUSE_Volume_47,59,0.00245741138696665,0.00255086890943105,0.00269588791054039,0.00284865887436229,0.00300157465024488,0.0031470002915892,0.00324086006498291
H_MUSE_Volume_47,60,0.00244988151286035,0.00254389529531791,0.00268952975215696,0.00284255586329093,0.00299521506311859,0.00313981999637749,0.00323281637094078
H_MUSE_Volume_47,61,0.00244026449417274,0.00253540337087839,0.00268229299928483,0.00283606879274525,0.00298898171369753,0.00313344797045903,0.00322618887974792
H_MUSE_Volume_47,62,0.00242833572002325,0.00252526592114603,0.00267414518189925,0.00282922276536184,0.00298294797205401,0.00312801839818724,0.00322116506130156
H_MUSE_Volume_47,63,0.00241387007665906,0.00251334019585118,0.00266501191805073,0.00282197413247313,0.00297709232589012,0.00312354518517634,0.00321779638456674
H_MUSE_Volume_47,64,0.0023967094630834,0.00249949848306202,0.0026547708772568,0.00281418258680522,0.00297125036346662,0.00311984310576542,0.00321588908881337
H_MUSE_Volume_47,65,0.00237666421912298,0.00248359757118273,0.00264329303022973,0.00280570242628985,0.00296525503119456,0.0031167363230596,0.00321527610624049
H_MUSE_Volume_47,66,0.00235362354292467,0.00246553068793329,0.00263044578148645,0.00279636483606836,0.00295889875691311,0.00311397570142776,0.00321568261538155
H_MUSE_Volume_47,67,0.00232799630677924,0.00244542791948436,0.00261609922693674,0.00278590195163447,0.00295177887447811,0.00311091171834929,0.00321619739576121
H_MUSE_Volume_47,68,0.00230076042069695,0.00242369456898417,0.0026001802350673,0.00277402549513375,0.00294340247523377,0.00310662711570595,0.00321541940707877
